user_id,gender,age_group,top_genre,subscription_plan,payment_method,auto_renewal_enabled,previous_subscription_plan,device_type,network_type,buffering_time_avg,is_churned
3460,Female,36-45,HipHop,Family,UPI,Yes,Family,Web,4G,3.93,No
3461,Male ,26-35,Rock,Family,Wallet,Yes,Free,Android,5G,3.94,Yes
3462,Male ,36-45,Rock,Free,UPI,Yes,Premium,Web,WiFi,1.35,Yes
3463,Female,36-45,HipHop,Free,Auto-Debit,No,Free,iOS,WiFi,4.79,No
3464,Female,36-45,Pop,Family,Card,No,Free,iOS,4G,0.09,No
3465,Female,26-35,Jazz,Free,Auto-Debit,No,Family,iOS,4G,1.9,Yes
3466,Male ,46+,Rock,Family,Auto-Debit,No,Family,Android,WiFi,0.52,No
3467,Female,18-25,Pop,Premium,UPI,No,Family,Web,5G,1.92,No
3468,Male ,36-45,Pop,Premium,Card,No,Premium,Android,4G,0.29,No
3469,Female,26-35,Jazz,Premium,Auto-Debit,Yes,Free,Web,WiFi,3.22,No
3470,Female,18-25,HipHop,Premium,Card,No,Free,Web,5G,0.31,Yes
3471,Female,26-35,Jazz,Family,Card,No,Premium,Android,WiFi,3.08,Yes
3472,Male ,36-45,Rock,Family,Auto-Debit,Yes,Premium,Web,WiFi,1.17,No
3473,Male ,26-35,Pop,Premium,UPI,Yes,Family,iOS,5G,0.9,No
3474,Male ,36-45,Rock,Free,UPI,Yes,Premium,Android,5G,1.74,No
3475,Male ,26-35,Pop,Free,Wallet,No,Premium,iOS,5G,3.2,No
3476,Male ,36-45,HipHop,Free,Auto-Debit,Yes,Family,iOS,5G,2.89,No
3477,Male ,18-25,Pop,Free,Auto-Debit,No,Premium,iOS,WiFi,3.4,No
3478,Female,26-35,HipHop,Free,Card,No,Family,Android,WiFi,4.59,No
3479,Male ,26-35,HipHop,Premium,Card,Yes,Free,iOS,WiFi,1.02,No
3480,Male ,18-25,Rock,Premium,Wallet,No,Family,Android,5G,2.07,No
3481,Female,36-45,Rock,Family,Wallet,Yes,Premium,Android,WiFi,1.33,Yes
3482,Female,46+,Jazz,Free,Card,No,Premium,iOS,WiFi,2.93,No
3483,Female,36-45,Rock,Premium,Card,Yes,Family,Web,5G,1.42,Yes
3484,Male ,36-45,Classical,Premium,Wallet,No,Premium,Web,5G,2.79,No
3485,Female,18-25,Rock,Free,UPI,No,Free,Android,4G,4.12,No
3486,Male ,46+,Rock,Premium,Wallet,Yes,Family,iOS,5G,2.75,No
3487,Female,26-35,Jazz,Family,Card,Yes,Family,Android,WiFi,4.19,No
3488,Female,46+,Pop,Family,Auto-Debit,No,Premium,Web,5G,3.06,Yes
3489,Female,26-35,Jazz,Free,Card,No,Premium,Android,4G,4.35,Yes
3490,Male ,26-35,Classical,Free,UPI,No,Premium,Android,4G,4.65,No
3491,Male ,18-25,Classical,Free,Card,Yes,Family,Web,WiFi,2.54,Yes
3492,Male ,36-45,Pop,Family,Card,Yes,Family,iOS,5G,3.95,No
3493,Male ,36-45,Rock,Premium,Wallet,Yes,Premium,Web,5G,2.34,No
3494,Male ,46+,Jazz,Family,UPI,Yes,Family,iOS,4G,3.53,No
3495,Male ,36-45,EDM,Free,Wallet,No,Free,iOS,5G,0.19,No
3496,Female,26-35,HipHop,Premium,Auto-Debit,No,Premium,Web,WiFi,4.83,Yes
3497,Male ,18-25,Classical,Premium,Auto-Debit,No,Family,Android,WiFi,4.47,No
3498,Male ,36-45,Pop,Premium,UPI,No,Free,Android,5G,4.47,No
3499,Female,36-45,EDM,Premium,Auto-Debit,Yes,Premium,Web,5G,1.41,Yes
3500,Female,26-35,HipHop,Premium,Auto-Debit,Yes,Family,iOS,WiFi,1.42,No
3501,Female,46+,EDM,Family,Card,Yes,Premium,Web,5G,2.01,Yes
3502,Male ,36-45,Rock,Premium,Wallet,Yes,Premium,Android,4G,4.4,No
3503,Female,26-35,Pop,Premium,Wallet,No,Premium,Android,4G,4.29,No
3504,Male ,46+,HipHop,Family,Wallet,No,Family,iOS,5G,1.45,Yes
3505,Female,36-45,HipHop,Family,UPI,Yes,Free,Web,4G,2.71,No
3506,Female,26-35,Rock,Family,Card,No,Free,Android,WiFi,2.38,No
3507,Female,26-35,Rock,Premium,Card,No,Premium,Web,5G,3.25,No
3508,Male ,36-45,Rock,Premium,UPI,No,Family,Web,4G,1.07,No
3509,Male ,26-35,Pop,Family,Wallet,Yes,Family,Web,WiFi,0.43,No
3510,Male ,36-45,Classical,Family,Card,No,Family,iOS,5G,0.14,Yes
3511,Male ,36-45,EDM,Premium,Card,Yes,Free,Android,5G,1.91,No
3512,Male ,46+,Pop,Family,Wallet,Yes,Family,iOS,5G,4.73,Yes
3513,Male ,18-25,Pop,Free,Auto-Debit,No,Premium,Android,5G,3.42,No
3514,Female,46+,EDM,Family,UPI,Yes,Family,Android,4G,3.75,No
3515,Male ,46+,HipHop,Free,Card,Yes,Free,Web,5G,4.73,No
3516,Male ,46+,EDM,Free,Wallet,Yes,Free,Web,5G,2.11,No
3517,Female,18-25,Rock,Premium,Auto-Debit,Yes,Free,Android,4G,2.37,Yes
3518,Female,18-25,HipHop,Premium,Wallet,Yes,Free,Web,4G,1.8,No
3519,Female,26-35,Pop,Premium,Wallet,Yes,Family,Web,WiFi,0.91,Yes
3520,Male ,18-25,EDM,Family,Auto-Debit,Yes,Family,Web,4G,3.83,Yes
3521,Female,18-25,Pop,Premium,UPI,Yes,Free,iOS,5G,4.53,Yes
3522,Male ,26-35,Jazz,Family,Card,Yes,Family,iOS,4G,4.07,No
3523,Female,18-25,Pop,Premium,UPI,Yes,Premium,Android,5G,0.24,Yes
3524,Female,46+,EDM,Free,UPI,No,Free,Web,4G,1.5,Yes
3525,Female,36-45,Jazz,Premium,Wallet,No,Free,Web,WiFi,2.96,Yes
3526,Male ,46+,Jazz,Free,Wallet,Yes,Family,Web,WiFi,1.64,Yes
3527,Male ,18-25,Jazz,Family,Wallet,Yes,Premium,iOS,WiFi,0.75,No
3528,Male ,26-35,Pop,Premium,UPI,No,Free,Android,WiFi,2.69,No
3529,Male ,46+,Classical,Premium,Card,Yes,Premium,Web,WiFi,2.61,No
3530,Male ,46+,Classical,Free,Wallet,Yes,Free,iOS,4G,3.55,No
3531,Male ,36-45,Pop,Premium,Auto-Debit,No,Family,iOS,5G,5,Yes
3532,Female,26-35,HipHop,Premium,Card,No,Free,Web,4G,3.24,No
3533,Male ,46+,HipHop,Premium,Card,No,Family,Web,WiFi,1.58,No
3534,Male ,18-25,HipHop,Premium,Card,Yes,Premium,iOS,WiFi,4.78,Yes
3535,Female,36-45,HipHop,Premium,Auto-Debit,No,Family,iOS,5G,2.86,Yes
3536,Female,46+,Classical,Premium,Auto-Debit,No,Family,Android,WiFi,3.23,Yes
3537,Female,18-25,HipHop,Family,Wallet,No,Free,iOS,4G,1.79,Yes
3538,Male ,46+,EDM,Premium,Card,Yes,Free,iOS,WiFi,2.26,No
3539,Female,46+,HipHop,Family,UPI,No,Premium,Android,WiFi,2.09,No
3540,Male ,26-35,EDM,Premium,UPI,No,Premium,iOS,5G,4.68,Yes
3541,Female,46+,Classical,Free,UPI,Yes,Premium,iOS,WiFi,4.05,Yes
3542,Female,26-35,EDM,Premium,Wallet,Yes,Family,Android,4G,0.45,No
3543,Female,18-25,Jazz,Family,UPI,Yes,Family,Android,WiFi,1.57,Yes
3544,Male ,26-35,EDM,Premium,Card,Yes,Free,Web,4G,0.28,No
3545,Male ,18-25,Pop,Family,Wallet,Yes,Premium,iOS,WiFi,2.58,No
3546,Male ,26-35,EDM,Premium,Wallet,Yes,Free,Web,4G,1.4,Yes
3547,Male ,26-35,Jazz,Free,Auto-Debit,Yes,Free,Android,WiFi,0.37,Yes
3548,Male ,26-35,Pop,Free,Card,No,Family,iOS,5G,3.86,No
3549,Male ,26-35,Jazz,Premium,UPI,No,Free,Android,4G,0.46,No
3550,Female,36-45,HipHop,Free,Card,Yes,Family,iOS,WiFi,1.36,No
3551,Male ,46+,EDM,Premium,Card,No,Free,Web,4G,3.86,No
3552,Male ,36-45,EDM,Family,Wallet,No,Premium,iOS,WiFi,2.56,Yes
3553,Female,18-25,Rock,Premium,UPI,Yes,Premium,Android,5G,4.09,No
3554,Female,18-25,HipHop,Family,UPI,No,Free,iOS,5G,2.07,No
3555,Female,46+,EDM,Premium,UPI,No,Free,Web,5G,4.07,Yes
3556,Male ,18-25,EDM,Family,Auto-Debit,No,Premium,Web,4G,2.69,No
3557,Female,18-25,Rock,Free,Card,No,Premium,Web,5G,0.44,Yes
3558,Male ,26-35,Pop,Premium,Wallet,No,Family,Android,4G,2.36,No
3559,Female,46+,HipHop,Free,Wallet,No,Premium,iOS,4G,2.77,Yes
3560,Female,26-35,Rock,Free,Wallet,No,Family,iOS,5G,3.06,No
3561,Female,46+,HipHop,Family,UPI,Yes,Premium,Android,4G,4.64,No
3562,Male ,26-35,HipHop,Free,UPI,Yes,Free,Web,4G,0.92,No
3563,Male ,46+,Pop,Family,Wallet,No,Free,Android,4G,3.03,Yes
3564,Male ,18-25,Pop,Free,Card,No,Premium,iOS,4G,3.76,No
3565,Male ,36-45,Classical,Free,Wallet,Yes,Free,iOS,5G,4.45,No
3566,Male ,18-25,Rock,Premium,Card,No,Family,iOS,4G,2.63,No
3567,Male ,46+,Jazz,Premium,Wallet,Yes,Family,iOS,5G,1.07,No
3568,Female,36-45,Rock,Family,Card,No,Family,iOS,5G,4.09,No
3569,Male ,36-45,HipHop,Free,Wallet,No,Premium,Web,4G,4.53,No
3570,Male ,26-35,Classical,Free,Auto-Debit,Yes,Family,Android,4G,0.53,No
3571,Female,46+,Classical,Premium,Auto-Debit,Yes,Free,Web,5G,1.15,No
3572,Female,26-35,HipHop,Family,UPI,No,Family,iOS,5G,4.36,No
3573,Female,46+,Pop,Premium,UPI,No,Premium,Web,5G,2.42,No
3574,Male ,18-25,Classical,Free,UPI,Yes,Family,Android,4G,0.85,No
3575,Female,46+,Rock,Family,UPI,No,Free,iOS,4G,3.23,No
3576,Male ,18-25,Pop,Free,Wallet,No,Free,Web,WiFi,2.29,No
3577,Female,36-45,EDM,Premium,Auto-Debit,No,Premium,Android,4G,4.84,Yes
3578,Female,36-45,Classical,Family,UPI,Yes,Family,Web,4G,1.11,No
3579,Female,26-35,Classical,Premium,Card,No,Free,Web,5G,1.81,No
3580,Male ,36-45,Classical,Free,Card,Yes,Premium,Android,4G,0.83,No
3581,Male ,36-45,Classical,Free,UPI,No,Premium,iOS,WiFi,0.25,No
3582,Male ,18-25,Classical,Premium,UPI,No,Premium,Web,5G,1.37,No
3583,Male ,46+,Classical,Free,UPI,No,Premium,iOS,WiFi,4.1,No
3584,Male ,18-25,Classical,Premium,Wallet,No,Premium,Android,4G,1.34,No
3585,Male ,36-45,Rock,Premium,Card,Yes,Premium,iOS,WiFi,3.48,No
3586,Female,46+,EDM,Family,Card,Yes,Free,Web,4G,2.63,No
3587,Male ,36-45,Rock,Free,Card,No,Family,Web,5G,2.6,No
3588,Male ,36-45,HipHop,Free,Auto-Debit,No,Premium,Android,WiFi,3.91,No
3589,Female,18-25,Classical,Premium,Wallet,No,Family,Web,4G,3.09,Yes
3590,Female,46+,HipHop,Family,Auto-Debit,Yes,Premium,Web,5G,0.8,Yes
3591,Female,18-25,EDM,Premium,Wallet,No,Free,Android,5G,1.1,No
3592,Male ,26-35,Jazz,Free,Card,Yes,Free,iOS,5G,2.72,Yes
3593,Female,26-35,Pop,Family,Card,Yes,Family,iOS,4G,4.23,No
3594,Male ,26-35,Rock,Family,Auto-Debit,No,Premium,iOS,5G,0.76,No
3595,Female,26-35,HipHop,Premium,Card,Yes,Family,iOS,4G,0.53,No
3596,Female,18-25,Jazz,Premium,UPI,No,Premium,Web,WiFi,2.59,No
3597,Female,26-35,Classical,Premium,Wallet,Yes,Premium,iOS,4G,0.94,Yes
3598,Male ,18-25,Classical,Premium,Card,No,Premium,Android,4G,4.97,No
3599,Male ,46+,Pop,Premium,UPI,Yes,Premium,Android,4G,0.02,No
3600,Male ,46+,Classical,Premium,Auto-Debit,No,Premium,iOS,WiFi,2.24,No
3601,Male ,18-25,EDM,Premium,Card,Yes,Premium,Web,4G,0.81,Yes
3602,Male ,46+,Pop,Premium,Card,Yes,Free,Android,WiFi,3.41,No
3603,Male ,26-35,EDM,Free,Wallet,No,Free,Android,WiFi,3.15,Yes
3604,Male ,18-25,Rock,Free,Card,No,Premium,Web,WiFi,4.04,Yes
3605,Male ,36-45,EDM,Family,Wallet,Yes,Family,Android,WiFi,2.82,Yes
3606,Male ,46+,Rock,Free,Auto-Debit,Yes,Family,iOS,5G,0.95,Yes
3607,Male ,26-35,EDM,Free,Wallet,Yes,Free,iOS,WiFi,0.27,No
3608,Male ,26-35,Pop,Premium,Auto-Debit,Yes,Family,iOS,5G,3.61,Yes
3609,Male ,36-45,Rock,Premium,Card,Yes,Premium,Web,WiFi,2.2,No
3610,Female,26-35,Jazz,Free,UPI,No,Premium,Android,WiFi,1.11,No
3611,Female,18-25,EDM,Premium,Auto-Debit,Yes,Premium,Android,5G,1.26,No
3612,Female,46+,EDM,Premium,Card,Yes,Premium,Web,5G,0.75,Yes
3613,Female,18-25,Classical,Premium,Auto-Debit,Yes,Premium,iOS,4G,1.42,No
3614,Female,18-25,EDM,Free,Card,Yes,Family,iOS,5G,3.96,No
3615,Male ,46+,Classical,Premium,Card,No,Family,Web,5G,3.1,No
3616,Male ,26-35,EDM,Free,UPI,No,Premium,Android,5G,4.94,Yes
3617,Male ,36-45,HipHop,Free,Wallet,Yes,Premium,iOS,4G,2.62,No
3618,Male ,36-45,Classical,Family,UPI,Yes,Family,iOS,4G,2.61,No
3619,Male ,26-35,Pop,Family,Auto-Debit,Yes,Family,Android,WiFi,0.96,No
3620,Male ,18-25,Pop,Family,UPI,Yes,Premium,iOS,WiFi,2.93,Yes
3621,Male ,46+,Rock,Free,Card,No,Family,Android,4G,3.04,No
3622,Male ,46+,Jazz,Family,Card,No,Premium,Android,5G,1.03,Yes
3623,Male ,18-25,Jazz,Premium,UPI,No,Free,iOS,4G,0.44,Yes
3624,Male ,26-35,Pop,Family,Auto-Debit,Yes,Premium,iOS,4G,1.84,No
3625,Male ,26-35,Rock,Free,Wallet,Yes,Family,Android,4G,0.86,Yes
3626,Male ,18-25,Pop,Premium,Wallet,Yes,Free,Web,4G,2.52,Yes
3627,Male ,26-35,Classical,Premium,Card,Yes,Family,Web,4G,2.63,Yes
3628,Male ,36-45,HipHop,Premium,Wallet,No,Family,iOS,WiFi,3.04,No
3629,Male ,36-45,Rock,Family,Wallet,Yes,Family,Android,5G,3.01,No
3630,Male ,46+,HipHop,Family,Auto-Debit,Yes,Free,Android,WiFi,3.37,No
3631,Female,26-35,EDM,Family,Wallet,No,Premium,Android,WiFi,1.15,No
3632,Female,18-25,EDM,Family,UPI,Yes,Free,Web,4G,3.65,Yes
3633,Female,36-45,HipHop,Premium,Auto-Debit,Yes,Free,iOS,WiFi,2.62,No
3634,Female,46+,Classical,Free,UPI,Yes,Free,iOS,5G,2.19,No
3635,Female,26-35,HipHop,Family,Card,Yes,Free,Web,5G,3.24,Yes
3636,Male ,18-25,HipHop,Free,Auto-Debit,No,Free,Android,5G,2.51,No
3637,Male ,26-35,HipHop,Premium,Wallet,No,Premium,Web,4G,2.63,No
3638,Male ,46+,Rock,Premium,Auto-Debit,Yes,Premium,Web,WiFi,0.12,Yes
3639,Male ,26-35,Rock,Premium,Card,No,Family,iOS,4G,4.01,Yes
3640,Male ,26-35,HipHop,Premium,UPI,Yes,Family,Web,WiFi,2.12,Yes
3641,Male ,46+,Jazz,Premium,Card,No,Family,Android,WiFi,2.59,Yes
3642,Male ,26-35,Classical,Premium,Auto-Debit,No,Family,Web,5G,1.95,No
3643,Male ,26-35,EDM,Premium,UPI,No,Premium,Android,WiFi,2.76,No
3644,Male ,18-25,EDM,Free,UPI,Yes,Family,Web,5G,0.27,No
3645,Male ,36-45,EDM,Free,Auto-Debit,Yes,Premium,Android,4G,1.92,No
3646,Male ,18-25,Pop,Free,Card,Yes,Family,iOS,WiFi,3.34,Yes
3647,Male ,46+,Classical,Free,Wallet,Yes,Free,iOS,WiFi,4.69,No
3648,Male ,36-45,Rock,Family,Card,No,Premium,Web,5G,4.25,No
3649,Male ,26-35,EDM,Premium,Wallet,No,Premium,iOS,WiFi,4.81,No
3650,Male ,26-35,Rock,Family,Card,Yes,Family,Web,5G,3.91,No
3651,Male ,46+,Rock,Free,Auto-Debit,No,Family,Android,4G,3.16,No
3652,Female,18-25,Rock,Premium,Card,No,Free,Android,WiFi,2.12,No
3653,Female,18-25,Jazz,Premium,Card,No,Free,iOS,4G,0.62,No
3654,Female,36-45,Rock,Free,Auto-Debit,Yes,Premium,Web,4G,1.25,Yes
3655,Female,26-35,HipHop,Free,Auto-Debit,Yes,Family,Android,5G,1.36,Yes
3656,Female,18-25,Rock,Family,UPI,No,Premium,Web,5G,2.14,Yes
3657,Male ,26-35,Pop,Premium,Card,Yes,Family,iOS,WiFi,3.05,No
3658,Male ,26-35,Rock,Premium,Auto-Debit,Yes,Premium,Web,4G,3.09,No
3659,Male ,26-35,EDM,Family,Auto-Debit,No,Premium,iOS,5G,2.28,No
3660,Male ,36-45,Rock,Free,UPI,Yes,Family,Web,WiFi,1.37,No
3661,Male ,46+,EDM,Premium,Auto-Debit,No,Family,iOS,4G,0.28,No
3662,Male ,26-35,Rock,Family,UPI,Yes,Free,Web,WiFi,4.94,No
3663,Male ,46+,Classical,Premium,Auto-Debit,Yes,Family,Web,4G,4.7,Yes
3664,Male ,46+,HipHop,Family,UPI,No,Premium,Web,4G,0.91,Yes
3665,Male ,36-45,EDM,Premium,Card,Yes,Family,iOS,WiFi,3.03,No
3666,Male ,18-25,Pop,Free,Auto-Debit,Yes,Family,Web,4G,1.48,No
3667,Male ,46+,Rock,Free,Auto-Debit,No,Free,iOS,5G,0.97,No
3668,Male ,46+,EDM,Premium,Card,Yes,Family,Android,WiFi,3.42,Yes
3669,Male ,46+,Jazz,Premium,Card,Yes,Free,Web,4G,3.93,Yes
3670,Male ,18-25,HipHop,Premium,Card,No,Free,Web,4G,2.03,No
3671,Male ,46+,Jazz,Family,UPI,No,Premium,iOS,4G,0.3,Yes
3672,Male ,46+,Rock,Free,Auto-Debit,No,Premium,Web,4G,2.01,Yes
3673,Female,36-45,HipHop,Family,Auto-Debit,No,Premium,Web,4G,2.66,No
3674,Female,26-35,Pop,Free,Wallet,No,Family,Android,WiFi,4.47,Yes
3675,Female,26-35,EDM,Free,Wallet,No,Family,Web,WiFi,3.28,No
3676,Female,26-35,Pop,Family,Auto-Debit,No,Premium,Web,5G,3.55,Yes
3677,Female,36-45,HipHop,Free,UPI,No,Family,Android,5G,1.01,Yes
3678,Male ,36-45,Classical,Free,UPI,Yes,Free,iOS,WiFi,3.6,No
3679,Male ,26-35,Classical,Premium,Wallet,Yes,Premium,Android,WiFi,2.51,No
3680,Male ,26-35,Jazz,Premium,Wallet,No,Family,Android,4G,4.1,No
3681,Male ,46+,EDM,Premium,Wallet,Yes,Family,Web,5G,1.08,No
3682,Male ,18-25,Rock,Premium,Wallet,No,Free,Web,5G,2.57,Yes
3683,Male ,36-45,Jazz,Premium,Wallet,No,Premium,iOS,5G,1.05,No
3684,Male ,18-25,Pop,Free,Card,Yes,Premium,iOS,4G,1.43,Yes
3685,Male ,46+,Classical,Free,Auto-Debit,No,Family,iOS,5G,4.16,No
3686,Male ,46+,Classical,Family,Auto-Debit,Yes,Premium,Android,4G,3.44,No
3687,Male ,26-35,Rock,Free,Wallet,No,Free,Android,4G,3.64,No
3688,Male ,26-35,Pop,Premium,Auto-Debit,No,Premium,Android,4G,0.34,No
3689,Male ,46+,HipHop,Family,Auto-Debit,Yes,Free,iOS,4G,3.64,Yes
3690,Male ,46+,Jazz,Family,Card,No,Family,iOS,WiFi,2.46,Yes
3691,Male ,18-25,Classical,Free,Card,No,Free,Web,5G,2.3,No
3692,Male ,46+,EDM,Family,UPI,Yes,Family,Android,WiFi,2.06,No
3693,Male ,46+,EDM,Family,UPI,No,Family,Web,5G,4.26,No
3694,Female,18-25,HipHop,Premium,Wallet,No,Free,iOS,WiFi,0.89,Yes
3695,Female,18-25,Rock,Premium,UPI,Yes,Free,Web,4G,4.07,No
3696,Female,46+,Rock,Family,Wallet,No,Free,Android,WiFi,4.64,Yes
3697,Female,36-45,Jazz,Free,UPI,No,Family,iOS,4G,0.84,No
3698,Female,18-25,Classical,Premium,Auto-Debit,Yes,Premium,Android,WiFi,5,No
3699,Male ,36-45,Jazz,Premium,Auto-Debit,No,Family,iOS,4G,4.95,No
3700,Male ,46+,Classical,Premium,UPI,No,Free,Android,WiFi,3.11,Yes
3701,Male ,36-45,Classical,Free,Auto-Debit,No,Family,Web,4G,1.34,No
3702,Male ,46+,HipHop,Family,Auto-Debit,No,Free,iOS,5G,2.15,No
3703,Male ,26-35,HipHop,Family,Wallet,No,Free,Android,4G,0.85,No
3704,Male ,36-45,Classical,Premium,Auto-Debit,Yes,Premium,iOS,WiFi,0.6,No
3705,Male ,36-45,Rock,Family,UPI,Yes,Family,iOS,5G,3.52,No
3706,Male ,36-45,Pop,Premium,Auto-Debit,No,Free,Android,4G,2.9,No
3707,Male ,26-35,Classical,Premium,Wallet,No,Family,Web,WiFi,2.82,No
3708,Male ,26-35,Rock,Free,UPI,No,Premium,iOS,WiFi,1.24,Yes
3709,Male ,26-35,Rock,Free,Wallet,No,Free,Android,4G,1.17,Yes
3710,Male ,18-25,EDM,Premium,Auto-Debit,Yes,Free,iOS,5G,4.95,No
3711,Male ,46+,Jazz,Free,Auto-Debit,No,Family,Web,WiFi,3.14,Yes
3712,Male ,18-25,Pop,Free,Auto-Debit,Yes,Family,Web,WiFi,4.1,No
3713,Male ,36-45,Classical,Free,Card,No,Family,Android,WiFi,1.89,No
3714,Male ,46+,Pop,Family,Wallet,No,Premium,Web,5G,4.22,No
3715,Female,18-25,Classical,Family,UPI,No,Premium,iOS,5G,3.61,No
3716,Female,26-35,Jazz,Free,Auto-Debit,No,Free,Web,WiFi,1.75,No
3717,Female,18-25,Pop,Family,Card,No,Family,Web,WiFi,3.59,No
3718,Female,26-35,Pop,Premium,Card,No,Premium,Web,5G,4.63,Yes
3719,Female,18-25,Rock,Premium,Wallet,Yes,Family,iOS,5G,1.07,No
3720,Male ,46+,Pop,Free,Auto-Debit,Yes,Family,Web,4G,2.74,Yes
3721,Male ,46+,Pop,Free,Wallet,Yes,Premium,iOS,4G,4.83,No
3722,Male ,36-45,Jazz,Family,Auto-Debit,No,Family,Android,4G,4.11,No
3723,Male ,46+,Classical,Free,Auto-Debit,No,Free,iOS,4G,3.1,No
3724,Male ,18-25,Rock,Free,Auto-Debit,Yes,Free,iOS,WiFi,0.35,Yes
3725,Male ,18-25,Pop,Premium,Card,Yes,Family,Android,WiFi,2.03,No
3726,Male ,46+,Rock,Premium,Wallet,Yes,Premium,Web,4G,3.25,No
3727,Male ,36-45,Rock,Family,Wallet,No,Family,Web,WiFi,2.05,Yes
3728,Male ,36-45,HipHop,Family,Wallet,No,Free,Android,5G,4.99,Yes
3729,Male ,26-35,Classical,Family,UPI,No,Family,Web,5G,3.77,Yes
3730,Male ,36-45,HipHop,Free,UPI,Yes,Premium,Web,4G,0.94,No
3731,Male ,46+,Rock,Free,Card,No,Premium,Android,WiFi,2.45,Yes
3732,Male ,18-25,Jazz,Free,Card,No,Premium,Web,5G,1.92,No
3733,Male ,46+,Jazz,Free,Card,Yes,Premium,Android,WiFi,2.97,No
3734,Male ,26-35,Pop,Premium,Wallet,Yes,Free,Web,5G,2.23,No
3735,Male ,18-25,Classical,Family,Wallet,Yes,Family,Web,WiFi,1.19,Yes
3736,Female,26-35,EDM,Family,Auto-Debit,No,Free,Web,5G,3.62,No
3737,Female,26-35,Classical,Premium,Wallet,Yes,Premium,Web,5G,0.53,No
3738,Female,36-45,HipHop,Premium,Card,No,Family,Android,5G,2.66,No
3739,Female,18-25,Classical,Premium,Card,No,Family,iOS,4G,1.55,No
3740,Female,26-35,Pop,Premium,Auto-Debit,No,Premium,iOS,WiFi,4.83,No
3741,Male ,26-35,Classical,Premium,UPI,No,Family,Android,4G,1.52,No
3742,Male ,26-35,EDM,Premium,Wallet,No,Premium,Android,WiFi,1.7,No
3743,Male ,46+,Jazz,Premium,Wallet,Yes,Family,Web,5G,3.54,No
3744,Male ,26-35,HipHop,Premium,UPI,Yes,Premium,Web,4G,0.64,Yes
3745,Male ,36-45,HipHop,Family,Card,Yes,Free,iOS,5G,1.62,Yes
3746,Male ,36-45,Rock,Premium,Card,Yes,Family,iOS,4G,3.48,Yes
3747,Male ,18-25,HipHop,Free,Card,No,Free,Android,WiFi,0.15,No
3748,Male ,26-35,EDM,Family,Wallet,Yes,Free,Android,WiFi,1.56,No
3749,Male ,18-25,EDM,Free,UPI,No,Free,Web,WiFi,0.04,No
3750,Female,18-25,Jazz,Premium,UPI,Yes,Free,Web,5G,0.75,No
3751,Male ,46+,HipHop,Family,Card,No,Free,Web,4G,3.02,No
3752,Male ,46+,Jazz,Family,Wallet,No,Family,iOS,4G,2.28,No
3753,Female,36-45,Classical,Free,UPI,No,Family,iOS,4G,0.78,No
3754,Female,46+,EDM,Free,Wallet,Yes,Family,Android,4G,0.39,No
3755,Female,26-35,HipHop,Premium,Auto-Debit,No,Free,iOS,4G,0.28,Yes
3756,Male ,26-35,HipHop,Free,Card,Yes,Premium,Web,4G,0.43,Yes
3757,Female,18-25,Classical,Family,Card,No,Premium,Android,WiFi,0.48,Yes
3758,Male ,18-25,Jazz,Family,Auto-Debit,No,Family,iOS,WiFi,0.43,No
3759,Female,36-45,HipHop,Family,UPI,No,Free,Web,4G,0.28,No
3760,Female,46+,Pop,Family,Card,Yes,Family,Android,4G,3.49,No
3761,Female,36-45,Rock,Free,UPI,No,Free,iOS,4G,4.71,Yes
3762,Male ,46+,EDM,Free,Card,Yes,Premium,Android,4G,4.28,No
3763,Male ,26-35,Classical,Premium,Auto-Debit,Yes,Premium,Android,WiFi,1.33,No
3764,Male ,18-25,Classical,Free,Auto-Debit,Yes,Free,iOS,5G,1.02,Yes
3765,Male ,18-25,Rock,Premium,UPI,No,Premium,Web,WiFi,0.24,No
3766,Male ,26-35,Pop,Free,Card,No,Free,iOS,4G,0.78,Yes
3767,Male ,46+,Rock,Free,Card,Yes,Family,Web,4G,2.84,No
3768,Male ,36-45,HipHop,Family,Wallet,Yes,Free,Android,WiFi,4.99,No
3769,Female,26-35,Jazz,Free,Wallet,No,Free,Web,WiFi,4.3,Yes
3770,Female,18-25,Classical,Premium,Card,No,Premium,Web,5G,2.57,Yes
3771,Female,46+,Jazz,Family,UPI,No,Free,Android,5G,2.12,No
3772,Female,36-45,Jazz,Free,Auto-Debit,No,Premium,iOS,WiFi,0.74,No
3773,Female,26-35,Jazz,Family,Card,No,Free,Android,WiFi,2.09,No
3774,Female,18-25,Jazz,Family,Wallet,Yes,Premium,Web,WiFi,2.97,No
3775,Female,46+,HipHop,Family,Auto-Debit,No,Free,iOS,4G,2.98,No
3776,Female,36-45,Classical,Premium,UPI,Yes,Free,iOS,WiFi,2.79,No
3777,Male ,26-35,Jazz,Premium,Card,No,Free,Android,5G,4.12,No
3778,Male ,36-45,Classical,Free,Card,No,Free,Android,4G,2.55,No
3779,Male ,26-35,Jazz,Family,Auto-Debit,No,Family,Web,WiFi,2.36,No
3780,Female,46+,HipHop,Free,Auto-Debit,Yes,Family,iOS,4G,1.53,No
3781,Male ,18-25,Rock,Premium,Wallet,Yes,Premium,iOS,4G,0.9,No
3782,Male ,26-35,Jazz,Family,UPI,Yes,Family,Android,4G,0.01,No
